Time,Dataset,Repetition,SmoteMin,SmoteMax,RUS,Filter,Classifier,Tr_crIns,Tr_crIns%,Tr_incrIns,Tr_incrIns%,Tr_Kappa,Tr_meanAbs,Tr_rootMeanSq,Tr_relAbs,Tr_rootRelSq,Tr_NumIns,Tr_WA_TP,Tr_WA_FP,Tr_WA_Acc,Tr_WA_Recall,Tr_WA_F_M,Tr_WA_MCC,Tr_WA_ROC,Tr_WA_PRC,Te_crIns,Te_crIns%,Te_incrIns,Te_incrIns%,Te_Kappa,Te_meanAbs,Te_rootMeanSq,Te_relAbs,Te_rootRelSq,Te_NumIns,Te_WA_TP,Te_WA_FP,Te_WA_Acc,Te_WA_Recall,Te_WA_F_M,Te_WA_MCC,Te_WA_ROC,Te_WA_PRC,carToRetainWithClass
2020-10-3/21:55:45,lung_cancer,1,40,40,0,InfoGain,Naive-Bayes,171,98.84,2,1.16,0.97,0,0.07,2.75,23.74,173,0.99,0,0.99,0.99,0.99,0.97,1,0.99,61,91.04,6,8.96,0.81,0.04,0.19,18.49,57.7,67,0.91,0.15,0.91,0.91,0.9,0.81,0.92,0.89,543
2020-10-3/21:55:46,lung_cancer,1,40,40,0,InfoGain,IB1,173,100,0,0,1,0.01,0.01,5.34,3.92,173,1,0,1,1,1,1,1,1,63,94.03,4,5.97,0.88,0.03,0.15,16.8,47.05,67,0.94,0.07,0.94,0.94,0.94,0.88,0.94,0.91,543
2020-10-3/21:55:50,lung_cancer,1,40,40,0,InfoGain,SVM,173,100,0,0,1,0.24,0.32,142.59,110.41,173,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.24,0.32,126.43,98.55,67,0.95,0.06,0.96,0.95,0.95,0.91,0.96,0.93,543
2020-10-3/21:56:8,lung_cancer,1,40,40,0,ReliefF,C4.5,171,98.84,2,1.16,0.97,0.01,0.06,4.38,21.2,173,0.99,0,0.99,0.99,0.99,0.97,1,0.99,56,83.58,11,16.42,0.69,0.06,0.23,31.36,70.7,67,0.84,0.13,0.87,0.84,0.84,0.69,0.88,0.82,543
2020-10-3/21:56:11,lung_cancer,1,40,40,0,ReliefF,Naive-Bayes,169,97.69,4,2.31,0.95,0.01,0.1,5.49,33.58,173,0.98,0,0.98,0.98,0.98,0.94,1,0.99,60,89.55,7,10.45,0.8,0.04,0.2,21.8,62.96,67,0.9,0.07,NaN,0.9,NaN,NaN,0.94,0.88,543
2020-10-3/21:56:12,lung_cancer,1,40,40,0,ReliefF,IB1,173,100,0,0,1,0.01,0.01,5.34,3.92,173,1,0,1,1,1,1,1,1,61,91.04,6,8.96,0.82,0.04,0.19,22.85,57.57,67,0.91,0.13,0.91,0.91,0.91,0.81,0.89,0.86,543
2020-10-3/21:56:16,lung_cancer,1,40,40,0,ReliefF,SVM,173,100,0,0,1,0.24,0.32,142.59,110.4,173,1,0,1,1,1,1,1,1,63,94.03,4,5.97,0.88,0.24,0.32,126.74,98.81,67,0.94,0.07,0.95,0.94,0.94,0.88,0.96,0.92,543
2020-10-3/22:0:29,lung_cancer,1,40,100,0,None,C4.5,229,99.57,1,0.43,0.99,0,0.03,1.74,13.41,230,1,0,1,1,1,0.99,1,1,55,82.09,12,17.91,0.66,0.07,0.26,40.46,79.71,67,0.82,0.13,0.87,0.82,0.82,0.7,0.85,0.78,12601
2020-10-3/22:1:21,lung_cancer,1,40,100,0,None,Naive-Bayes,205,89.13,25,10.87,0.72,0.04,0.21,32.69,82.09,230,0.89,0.04,0.93,0.89,0.9,0.73,0.92,0.91,57,85.07,10,14.93,0.73,0.06,0.24,33.72,74.15,67,0.85,0.1,NaN,0.85,NaN,NaN,0.88,0.82,12601
2020-10-3/22:1:29,lung_cancer,1,40,100,0,None,IB1,230,100,0,0,1,0.01,0.01,5.12,3.35,230,1,0,1,1,1,1,1,1,53,79.1,14,20.9,0.51,0.09,0.29,50.04,86.84,67,0.79,0.37,NaN,0.79,NaN,NaN,0.71,0.67,12601
2020-10-3/22:2:34,lung_cancer,1,40,100,0,None,SVM,230,100,0,0,1,0.24,0.32,180.43,124.48,230,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.24,0.32,136.89,97.05,67,0.95,0.06,0.96,0.95,0.95,0.91,0.96,0.93,12601
2020-10-4/2:12:29,lung_cancer,1,40,100,0,CFS,C4.5,229,99.57,1,0.43,0.99,0,0.04,2.43,15.82,230,1,0,1,1,1,0.99,1,1,55,82.09,12,17.91,0.64,0.07,0.27,40.94,81.27,67,0.82,0.19,0.84,0.82,0.82,0.66,0.81,0.75,605
2020-10-4/2:12:32,lung_cancer,1,40,100,0,CFS,Naive-Bayes,228,99.13,2,0.87,0.97,0,0.06,2.61,23.22,230,0.99,0,0.99,0.99,0.99,0.97,1,0.99,61,91.04,6,8.96,0.82,0.04,0.19,20.28,57.44,67,0.91,0.13,NaN,0.91,NaN,NaN,0.91,0.87,605
2020-10-4/2:12:33,lung_cancer,1,40,100,0,CFS,IB1,230,100,0,0,1,0.01,0.01,5.12,3.35,230,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.02,0.13,13.74,40.26,67,0.95,0.03,0.96,0.95,0.95,0.91,0.96,0.94,605
2020-10-4/2:12:37,lung_cancer,1,40,100,0,CFS,SVM,230,100,0,0,1,0.24,0.32,180.43,124.5,230,1,0,1,1,1,1,1,1,63,94.03,4,5.97,0.88,0.24,0.32,136.89,97.11,67,0.94,0.09,0.94,0.94,0.94,0.88,0.94,0.91,605
2020-10-4/2:12:51,lung_cancer,1,40,100,0,InfoGain,C4.5,229,99.57,1,0.43,0.99,0,0.04,1.96,14.22,230,1,0,1,1,1,0.99,1,1,54,80.6,13,19.4,0.66,0.08,0.27,46.36,80.81,67,0.81,0.11,0.88,0.81,0.83,0.67,0.85,0.81,605
2020-10-4/2:12:54,lung_cancer,1,40,100,0,InfoGain,Naive-Bayes,227,98.7,3,1.3,0.96,0.01,0.07,3.92,28.44,230,0.99,0,0.99,0.99,0.99,0.96,1,0.99,63,94.03,4,5.97,0.88,0.02,0.15,13.49,46.9,67,0.94,0.09,0.94,0.94,0.93,0.87,0.93,0.91,605
2020-10-4/2:12:55,lung_cancer,1,40,100,0,InfoGain,IB1,230,100,0,0,1,0.01,0.01,5.12,3.35,230,1,0,1,1,1,1,1,1,62,92.54,5,7.46,0.85,0.04,0.17,20.34,51.94,67,0.93,0.1,0.93,0.93,0.92,0.84,0.92,0.88,605
2020-10-4/2:12:60,lung_cancer,1,40,100,0,InfoGain,SVM,230,100,0,0,1,0.24,0.32,180.43,124.5,230,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.24,0.32,136.89,97.11,67,0.95,0.06,0.96,0.95,0.95,0.91,0.96,0.93,605
2020-10-4/2:13:25,lung_cancer,1,40,100,0,ReliefF,C4.5,229,99.57,1,0.43,0.99,0,0.04,2.6,16.37,230,1,0.02,1,1,1,0.99,0.99,0.99,61,91.04,6,8.96,0.83,0.04,0.19,20.95,57.39,67,0.91,0.1,0.92,0.91,0.91,0.82,0.9,0.86,605
2020-10-4/2:13:28,lung_cancer,1,40,100,0,ReliefF,Naive-Bayes,226,98.26,4,1.74,0.95,0.01,0.08,5.23,32.84,230,0.98,0,0.98,0.98,0.98,0.95,1,0.98,59,88.06,8,11.94,0.78,0.05,0.22,26.93,66.22,67,0.88,0.07,0.91,0.88,0.88,0.78,0.94,0.89,605
2020-10-4/2:13:29,lung_cancer,1,40,100,0,ReliefF,IB1,230,100,0,0,1,0.01,0.01,5.12,3.35,230,1,0,1,1,1,1,1,1,62,92.54,5,7.46,0.85,0.04,0.17,20.34,51.94,67,0.93,0.1,0.93,0.93,0.92,0.84,0.92,0.88,605
2020-10-4/2:13:33,lung_cancer,1,40,100,0,ReliefF,SVM,230,100,0,0,1,0.24,0.32,180.43,124.5,230,1,0,1,1,1,1,1,1,63,94.03,4,5.97,0.88,0.24,0.32,137.22,97.36,67,0.94,0.07,0.95,0.94,0.94,0.88,0.96,0.92,605
2020-10-4/2:16:20,lung_cancer,1,100,0,0,None,C4.5,137,99.28,1,0.72,0.99,0.01,0.05,2.59,16.26,138,0.99,0,0.99,0.99,0.99,0.98,1,0.99,55,82.09,12,17.91,0.64,0.07,0.27,34.32,82.68,67,0.82,0.16,0.85,0.82,0.81,0.7,0.83,0.74,12601
2020-10-4/2:17:10,lung_cancer,1,100,0,0,None,Naive-Bayes,124,89.86,14,10.14,0.82,0.04,0.2,19.55,63.14,138,0.9,0.04,0.92,0.9,0.9,0.81,0.93,0.89,56,83.58,11,16.42,0.68,0.07,0.26,31.27,79.36,67,0.84,0.19,NaN,0.84,NaN,NaN,0.82,0.77,12601
2020-10-4/2:17:15,lung_cancer,1,100,0,0,None,IB1,138,100,0,0,1,0.01,0.01,5.39,4.38,138,1,0,1,1,1,1,1,1,53,79.1,14,20.9,0.55,0.09,0.28,43.74,88.06,67,0.79,0.31,0.79,0.79,0.78,0.54,0.74,0.7,12601
2020-10-4/2:18:19,lung_cancer,1,100,0,0,None,SVM,138,100,0,0,1,0.24,0.32,115.65,99.12,138,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.24,0.32,115.42,99.03,67,0.95,0.06,0.96,0.95,0.95,0.91,0.96,0.93,12601
2020-10-4/5:48:30,lung_cancer,1,100,0,0,CFS,C4.5,136,98.55,2,1.45,0.97,0.01,0.07,5.36,23.37,138,0.99,0.02,0.99,0.99,0.99,0.97,0.99,0.98,55,82.09,12,17.91,0.64,0.07,0.27,35.53,82.4,67,0.82,0.19,0.83,0.82,0.82,0.67,0.82,0.74,579
2020-10-4/5:48:33,lung_cancer,1,100,0,0,CFS,Naive-Bayes,136,98.55,2,1.45,0.97,0.01,0.08,2.79,23.86,138,0.99,0,0.99,0.99,0.99,0.97,1,0.99,61,91.04,6,8.96,0.82,0.04,0.19,17.06,58.61,67,0.91,0.13,NaN,0.91,NaN,NaN,0.91,0.88,579
2020-10-4/5:48:34,lung_cancer,1,100,0,0,CFS,IB1,138,100,0,0,1,0.01,0.01,5.39,4.38,138,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.92,0.03,0.13,13.56,40.94,67,0.95,0.01,0.97,0.95,0.96,0.92,0.97,0.95,579
2020-10-4/5:48:38,lung_cancer,1,100,0,0,CFS,SVM,138,100,0,0,1,0.24,0.32,115.65,99.12,138,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.24,0.32,115.42,99.09,67,0.95,0.06,0.96,0.95,0.95,0.91,0.96,0.93,579
2020-10-4/5:48:48,lung_cancer,1,100,0,0,InfoGain,C4.5,136,98.55,2,1.45,0.97,0.01,0.07,5.36,23.37,138,0.99,0.02,0.99,0.99,0.99,0.97,0.99,0.98,51,76.12,16,23.88,0.52,0.1,0.31,46.81,95.23,67,0.76,0.23,0.79,0.76,0.76,0.56,0.77,0.68,579
2020-10-4/5:48:52,lung_cancer,1,100,0,0,InfoGain,Naive-Bayes,137,99.28,1,0.72,0.99,0,0.05,1.4,16.87,138,0.99,0,0.99,0.99,0.99,0.98,1,0.99,62,92.54,5,7.46,0.85,0.03,0.17,14.21,53.5,67,0.93,0.12,NaN,0.93,NaN,NaN,0.91,0.89,579
2020-10-4/5:48:53,lung_cancer,1,100,0,0,InfoGain,IB1,138,100,0,0,1,0.01,0.01,5.39,4.38,138,1,0,1,1,1,1,1,1,63,94.03,4,5.97,0.88,0.03,0.15,16.3,47.21,67,0.94,0.07,0.94,0.94,0.94,0.88,0.94,0.91,579
2020-10-4/5:48:57,lung_cancer,1,100,0,0,InfoGain,SVM,138,100,0,0,1,0.24,0.32,115.65,99.12,138,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.24,0.32,115.42,99.09,67,0.95,0.06,0.96,0.95,0.95,0.91,0.96,0.93,579
2020-10-4/5:49:12,lung_cancer,1,100,0,0,ReliefF,C4.5,137,99.28,1,0.72,0.99,0.01,0.05,2.59,16.26,138,0.99,0,0.99,0.99,0.99,0.98,1,0.99,59,88.06,8,11.94,0.76,0.05,0.22,22.95,67.42,67,0.88,0.16,0.88,0.88,0.88,0.76,0.86,0.81,579
2020-10-4/5:49:15,lung_cancer,1,100,0,0,ReliefF,Naive-Bayes,135,97.83,3,2.17,0.96,0.01,0.09,3.91,27.31,138,0.98,0,0.98,0.98,0.98,0.96,1,0.99,62,92.54,5,7.46,0.85,0.03,0.17,14.21,53.5,67,0.93,0.1,0.93,0.93,0.92,0.84,0.95,0.91,579
2020-10-4/5:49:16,lung_cancer,1,100,0,0,ReliefF,IB1,138,100,0,0,1,0.01,0.01,5.39,4.38,138,1,0,1,1,1,1,1,1,62,92.54,5,7.46,0.85,0.04,0.17,19.05,52.74,67,0.93,0.1,0.93,0.93,0.92,0.84,0.92,0.88,579
2020-10-4/5:49:20,lung_cancer,1,100,0,0,ReliefF,SVM,138,100,0,0,1,0.24,0.32,115.65,99.1,138,1,0,1,1,1,1,1,1,62,92.54,5,7.46,0.85,0.24,0.32,115.99,99.61,67,0.93,0.1,0.93,0.93,0.92,0.84,0.94,0.9,579
2020-10-4/5:52:30,lung_cancer,1,100,20,0,None,C4.5,154,98.72,2,1.28,0.97,0.01,0.06,4.32,21.01,156,0.99,0,0.99,0.99,0.99,0.97,1,0.99,53,79.1,14,20.9,0.59,0.08,0.28,39.77,85.62,67,0.79,0.16,0.83,0.79,0.78,0.65,0.83,0.74,12601
2020-10-4/5:53:21,lung_cancer,1,100,20,0,None,Naive-Bayes,139,89.1,17,10.9,0.79,0.04,0.21,23.01,68.58,156,0.89,0.04,0.92,0.89,0.9,0.79,0.93,0.89,55,82.09,12,17.91,0.65,0.07,0.27,35.61,82.81,67,0.82,0.19,NaN,0.82,NaN,NaN,0.81,0.76,12601
2020-10-4/5:53:26,lung_cancer,1,100,20,0,None,IB1,156,100,0,0,1,0.01,0.01,5.25,4.08,156,1,0,1,1,1,1,1,1,52,77.61,15,22.39,0.51,0.1,0.29,48.06,91.22,67,0.78,0.34,0.78,0.78,0.76,0.5,0.72,0.67,12601
2020-10-4/5:54:31,lung_cancer,1,100,20,0,None,SVM,156,100,0,0,1,0.24,0.32,126.7,103.87,156,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.24,0.32,120.47,98.97,67,0.95,0.06,0.96,0.95,0.95,0.91,0.96,0.93,12601
2020-10-4/10:3:28,lung_cancer,1,100,20,0,CFS,C4.5,155,99.36,1,0.64,0.99,0,0.05,2.51,16.03,156,0.99,0,0.99,0.99,0.99,0.98,1,0.99,54,80.6,13,19.4,0.61,0.08,0.28,38.79,85.99,67,0.81,0.19,0.82,0.81,0.8,0.64,0.8,0.73,620
2020-10-4/10:3:32,lung_cancer,1,100,20,0,CFS,Naive-Bayes,154,98.72,2,1.28,0.97,0.01,0.07,2.71,23.52,156,0.99,0,0.99,0.99,0.99,0.97,1,0.99,62,92.54,5,7.46,0.85,0.03,0.17,14.84,53.46,67,0.93,0.1,NaN,0.93,NaN,NaN,0.93,0.9,620
2020-10-4/10:3:33,lung_cancer,1,100,20,0,CFS,IB1,156,100,0,0,1,0.01,0.01,5.25,4.08,156,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.92,0.03,0.13,13.56,40.94,67,0.95,0.01,0.97,0.95,0.96,0.92,0.97,0.95,620
2020-10-4/10:3:37,lung_cancer,1,100,20,0,CFS,SVM,156,100,0,0,1,0.24,0.32,126.7,103.87,156,1,0,1,1,1,1,1,1,65,97.01,2,2.99,0.94,0.24,0.32,119.87,98.42,67,0.97,0.03,0.97,0.97,0.97,0.94,0.97,0.95,620
2020-10-4/10:3:48,lung_cancer,1,100,20,0,InfoGain,C4.5,155,99.36,1,0.64,0.99,0,0.05,2.51,16.03,156,0.99,0,0.99,0.99,0.99,0.98,1,0.99,52,77.61,15,22.39,0.55,0.09,0.3,44.72,92.4,67,0.78,0.22,0.8,0.78,0.77,0.59,0.77,0.69,620
2020-10-4/10:3:52,lung_cancer,1,100,20,0,InfoGain,Naive-Bayes,154,98.72,2,1.28,0.97,0.01,0.07,2.71,23.52,156,0.99,0,0.99,0.99,0.99,0.97,1,0.99,62,92.54,5,7.46,0.84,0.03,0.17,14.84,53.46,67,0.93,0.15,NaN,0.93,NaN,NaN,0.9,0.88,620
2020-10-4/10:3:53,lung_cancer,1,100,20,0,InfoGain,IB1,156,100,0,0,1,0.01,0.01,5.25,4.08,156,1,0,1,1,1,1,1,1,62,92.54,5,7.46,0.86,0.04,0.17,19.31,52.76,67,0.93,0.07,0.94,0.93,0.93,0.85,0.93,0.9,620
2020-10-4/10:3:57,lung_cancer,1,100,20,0,InfoGain,SVM,156,100,0,0,1,0.24,0.32,126.7,103.87,156,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.24,0.32,120.47,99,67,0.95,0.06,0.96,0.95,0.95,0.91,0.96,0.93,620
2020-10-4/10:4:14,lung_cancer,1,100,20,0,ReliefF,C4.5,154,98.72,2,1.28,0.97,0.01,0.06,4.32,21.01,156,0.99,0,0.99,0.99,0.99,0.97,1,0.99,59,88.06,8,11.94,0.76,0.05,0.22,23.95,67.36,67,0.88,0.16,0.88,0.88,0.88,0.76,0.86,0.81,620
2020-10-4/10:4:17,lung_cancer,1,100,20,0,ReliefF,Naive-Bayes,153,98.08,3,1.92,0.96,0.01,0.09,4.06,28.81,156,0.98,0,0.98,0.98,0.98,0.96,1,0.99,60,89.55,7,10.45,0.8,0.04,0.2,20.77,63.25,67,0.9,0.07,NaN,0.9,NaN,NaN,0.94,0.88,620
2020-10-4/10:4:18,lung_cancer,1,100,20,0,ReliefF,IB1,156,100,0,0,1,0.01,0.01,5.25,4.08,156,1,0,1,1,1,1,1,1,62,92.54,5,7.46,0.85,0.04,0.17,19.31,52.76,67,0.93,0.1,0.93,0.93,0.92,0.84,0.92,0.88,620
2020-10-4/10:4:22,lung_cancer,1,100,20,0,ReliefF,SVM,156,100,0,0,1,0.24,0.32,126.7,103.86,156,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.24,0.32,120.47,98.94,67,0.95,0.06,0.96,0.95,0.95,0.91,0.96,0.94,620
2020-10-4/10:7:50,lung_cancer,1,100,40,0,None,C4.5,173,98.86,2,1.14,0.97,0.01,0.06,4.21,20.76,175,0.99,0,0.99,0.99,0.99,0.97,1,0.99,53,79.1,14,20.9,0.59,0.08,0.28,41.29,85.33,67,0.79,0.16,0.83,0.79,0.78,0.65,0.83,0.74,12601
2020-10-4/10:8:40,lung_cancer,1,100,40,0,None,Naive-Bayes,155,88.57,20,11.43,0.76,0.05,0.21,26.39,73.52,175,0.89,0.04,0.93,0.89,0.9,0.77,0.92,0.9,54,80.6,13,19.4,0.63,0.08,0.28,40.04,85.9,67,0.81,0.19,NaN,0.81,NaN,NaN,0.81,0.75,12601
2020-10-4/10:8:46,lung_cancer,1,100,40,0,None,IB1,175,100,0,0,1,0.01,0.01,5.13,3.82,175,1,0,1,1,1,1,1,1,55,82.09,12,17.91,0.6,0.08,0.26,40.52,81.45,67,0.82,0.31,0.83,0.82,0.81,0.6,0.76,0.72,12601
2020-10-4/10:9:50,lung_cancer,1,100,40,0,None,SVM,175,100,0,0,1,0.24,0.32,138.54,108.71,175,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.24,0.32,125.05,98.61,67,0.95,0.06,0.96,0.95,0.95,0.91,0.96,0.93,12601
2020-10-4/14:33:38,lung_cancer,1,100,40,0,CFS,C4.5,174,99.43,1,0.57,0.99,0,0.05,2.45,15.84,175,0.99,0,0.99,0.99,0.99,0.99,1,0.99,55,82.09,12,17.91,0.64,0.07,0.27,37.62,82.58,67,0.82,0.19,0.84,0.82,0.82,0.66,0.81,0.75,612
2020-10-4/14:33:41,lung_cancer,1,100,40,0,CFS,Naive-Bayes,173,98.86,2,1.14,0.97,0,0.07,2.64,23.25,175,0.99,0,0.99,0.99,0.99,0.97,1,0.99,60,89.55,7,10.45,0.79,0.04,0.19,20.11,59.63,67,0.9,0.16,NaN,0.9,NaN,NaN,0.91,0.87,612
2020-10-4/14:33:42,lung_cancer,1,100,40,0,CFS,IB1,175,100,0,0,1,0.01,0.01,5.13,3.82,175,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.92,0.03,0.13,13.57,40.83,67,0.95,0.01,0.97,0.95,0.96,0.92,0.97,0.95,612
2020-10-4/14:33:47,lung_cancer,1,100,40,0,CFS,SVM,175,100,0,0,1,0.24,0.32,138.54,108.74,175,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.24,0.32,125.05,98.61,67,0.95,0.06,0.96,0.95,0.95,0.91,0.96,0.93,612
2020-10-4/14:33:58,lung_cancer,1,100,40,0,InfoGain,C4.5,174,99.43,1,0.57,0.99,0,0.05,2.45,15.84,175,0.99,0,0.99,0.99,0.99,0.99,1,0.99,52,77.61,15,22.39,0.55,0.09,0.3,46.42,92.09,67,0.78,0.22,0.8,0.78,0.77,0.59,0.77,0.69,612
2020-10-4/14:34:2,lung_cancer,1,100,40,0,InfoGain,Naive-Bayes,173,98.86,2,1.14,0.97,0,0.07,2.64,23.25,175,0.99,0,0.99,0.99,0.99,0.97,1,0.99,61,91.04,6,8.96,0.81,0.04,0.19,18.48,58.36,67,0.91,0.15,NaN,0.91,NaN,NaN,0.9,0.86,612
2020-10-4/14:34:3,lung_cancer,1,100,40,0,InfoGain,IB1,175,100,0,0,1,0.01,0.01,5.13,3.82,175,1,0,1,1,1,1,1,1,62,92.54,5,7.46,0.86,0.04,0.17,19.56,52.64,67,0.93,0.07,0.94,0.93,0.93,0.85,0.93,0.9,612
2020-10-4/14:34:7,lung_cancer,1,100,40,0,InfoGain,SVM,175,100,0,0,1,0.24,0.32,138.54,108.74,175,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.24,0.32,125.05,98.67,67,0.95,0.06,0.96,0.95,0.95,0.91,0.96,0.93,612
2020-10-4/14:34:26,lung_cancer,1,100,40,0,ReliefF,C4.5,173,98.86,2,1.14,0.97,0.01,0.06,4.21,20.76,175,0.99,0,0.99,0.99,0.99,0.97,1,0.99,59,88.06,8,11.94,0.76,0.05,0.22,24.86,67.13,67,0.88,0.16,0.88,0.88,0.88,0.76,0.86,0.81,612
2020-10-4/14:34:30,lung_cancer,1,100,40,0,ReliefF,Naive-Bayes,172,98.29,3,1.71,0.96,0.01,0.08,3.96,28.47,175,0.98,0,0.98,0.98,0.98,0.96,1,0.98,61,91.04,6,8.96,0.83,0.04,0.19,18.48,58.36,67,0.91,0.07,0.93,0.91,0.91,0.82,0.94,0.9,612
2020-10-4/14:34:31,lung_cancer,1,100,40,0,ReliefF,IB1,175,100,0,0,1,0.01,0.01,5.13,3.82,175,1,0,1,1,1,1,1,1,62,92.54,5,7.46,0.85,0.04,0.17,19.56,52.64,67,0.93,0.1,0.93,0.93,0.92,0.84,0.92,0.88,612
2020-10-4/14:34:35,lung_cancer,1,100,40,0,ReliefF,SVM,175,100,0,0,1,0.24,0.32,138.54,108.72,175,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.24,0.32,125.05,98.61,67,0.95,0.06,0.96,0.95,0.95,0.91,0.96,0.93,612
2020-10-4/14:38:52,lung_cancer,1,100,100,0,None,C4.5,231,99.57,1,0.43,0.99,0,0.03,1.67,13.12,232,1,0,1,1,1,0.99,1,1,55,82.09,12,17.91,0.66,0.07,0.26,40.07,79.86,67,0.82,0.13,0.87,0.82,0.82,0.7,0.85,0.78,12601
2020-10-4/14:39:44,lung_cancer,1,100,100,0,None,Naive-Bayes,207,89.22,25,10.78,0.73,0.04,0.21,31.37,80.35,232,0.89,0.04,0.94,0.89,0.9,0.74,0.93,0.91,58,86.57,9,13.43,0.75,0.05,0.23,30.05,70.48,67,0.87,0.1,NaN,0.87,NaN,NaN,0.88,0.83,12601
2020-10-4/14:39:52,lung_cancer,1,100,100,0,None,IB1,232,100,0,0,1,0.01,0.01,4.91,3.27,232,1,0,1,1,1,1,1,1,53,79.1,14,20.9,0.51,0.09,0.29,49.54,87,67,0.79,0.37,NaN,0.79,NaN,NaN,0.71,0.67,12601
2020-10-4/14:40:57,lung_cancer,1,100,100,0,None,SVM,232,100,0,0,1,0.24,0.32,174.68,122.37,232,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.24,0.32,135.56,97.23,67,0.95,0.06,0.96,0.95,0.95,0.91,0.96,0.93,12601
2020-10-4/19:58:7,lung_cancer,1,100,100,0,CFS,C4.5,232,100,0,0,1,0,0,0,0,232,1,0,1,1,1,1,1,1,45,67.16,22,32.84,0.41,0.13,0.36,73.46,110.19,67,0.67,0.21,0.72,0.67,0.68,0.45,0.73,0.64,681
2020-10-4/19:58:10,lung_cancer,1,100,100,0,CFS,Naive-Bayes,230,99.14,2,0.86,0.97,0,0.06,2.51,22.73,232,0.99,0,0.99,0.99,0.99,0.97,1,0.99,61,91.04,6,8.96,0.83,0.04,0.19,20.03,57.54,67,0.91,0.1,NaN,0.91,NaN,NaN,0.93,0.89,681
2020-10-4/19:58:12,lung_cancer,1,100,100,0,CFS,IB1,232,100,0,0,1,0.01,0.01,4.91,3.27,232,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.02,0.13,13.58,40.34,67,0.95,0.03,0.96,0.95,0.95,0.91,0.96,0.94,681
2020-10-4/19:58:16,lung_cancer,1,100,100,0,CFS,SVM,232,100,0,0,1,0.24,0.32,174.68,122.38,232,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.24,0.32,135.56,97.29,67,0.95,0.06,0.96,0.95,0.95,0.91,0.96,0.93,681
2020-10-4/19:58:31,lung_cancer,1,100,100,0,InfoGain,C4.5,231,99.57,1,0.43,0.99,0,0.04,1.88,13.92,232,1,0,1,1,1,0.99,1,1,51,76.12,16,23.88,0.58,0.1,0.3,55.93,90.6,67,0.76,0.11,0.86,0.76,0.78,0.63,0.83,0.75,681
2020-10-4/19:58:35,lung_cancer,1,100,100,0,InfoGain,Naive-Bayes,229,98.71,3,1.29,0.96,0.01,0.07,3.76,27.83,232,0.99,0,0.99,0.99,0.99,0.96,1,0.99,62,92.54,5,7.46,0.85,0.03,0.17,16.76,52.53,67,0.93,0.1,0.93,0.93,0.92,0.84,0.93,0.9,681
2020-10-4/19:58:36,lung_cancer,1,100,100,0,InfoGain,IB1,232,100,0,0,1,0.01,0.01,4.91,3.27,232,1,0,1,1,1,1,1,1,63,94.03,4,5.97,0.88,0.03,0.15,16.85,46.56,67,0.94,0.07,0.95,0.94,0.94,0.88,0.94,0.91,681
2020-10-4/19:58:41,lung_cancer,1,100,100,0,InfoGain,SVM,232,100,0,0,1,0.24,0.32,174.68,122.38,232,1,0,1,1,1,1,1,1,64,95.52,3,4.48,0.91,0.24,0.32,135.56,97.29,67,0.95,0.06,0.96,0.95,0.95,0.91,0.96,0.93,681
2020-10-4/19:59:7,lung_cancer,1,100,100,0,ReliefF,C4.5,231,99.57,1,0.43,0.99,0,0.04,2.5,16.03,232,1,0.02,1,1,1,0.99,0.99,0.99,61,91.04,6,8.96,0.83,0.04,0.19,20.75,57.5,67,0.91,0.1,0.92,0.91,0.91,0.82,0.9,0.86,681
2020-10-4/19:59:11,lung_cancer,1,100,100,0,ReliefF,Naive-Bayes,229,98.71,3,1.29,0.96,0.01,0.07,3.76,27.83,232,0.99,0,0.99,0.99,0.99,0.96,1,0.99,58,86.57,9,13.43,0.76,0.05,0.23,30.05,70.48,67,0.87,0.07,0.91,0.87,0.87,0.76,0.94,0.88,681
